,link,Name,Subtitle,Price,Sale price
2912,https://www.nike.com/t/solid-puffer-jacket-little-kids-jacket-vwSPKh/86K201-GAD,Nike Solid Puffer Jacket,Little Kids' Jacket,$95,$58.97
2913,https://www.nike.com/t/metcon-9-easyon-mens-workout-shoes-0nCc2n/DZ2615-005,Nike Metcon 9 EasyOn,Men's Workout Shoes,$150,$112.97
2914,https://www.nike.com/t/washington-wizards-club-fleece-city-edition-mens-nba-pullover-hoodie-JGl2TN/FB4845-010,Washington Wizards Club Fleece City Edition,Men's Nike NBA Pullover Hoodie,$75,$59.97
2915,https://www.nike.com/t/pullover-hoodie-and-pants-set-toddler-2-piece-set-PRJLq3/76L152-023,Nike Pullover Hoodie and Pants Set,Toddler 2-Piece Set,$60,$47.97
2916,https://www.nike.com/t/mens-max90-basketball-t-shirt-xnDGHz/FV8394-010,Nike,Men's Max90 Basketball T-Shirt,$50,$37.97
2917,https://www.nike.com/t/swoosh-big-kids-boys-soccer-long-sleeve-t-shirt-ZXx8Bp/B12461P389-NVY,Nike Swoosh,Big Kids' (Boys') Soccer Long-Sleeve T-Shirt,$25,$20.97
2918,https://www.nike.com/t/readyset-baby-shorts-set-bPQ9gl/56L740-A9Y,Nike ReadySet,Baby Shorts Set,$44,$40.97
2919,https://www.nike.com/t/air-max-terrascape-90-mens-shoes-61rLc8/DQ3987-002,Nike Air Max Terrascape 90,Men's Shoes,$140,$89.97
2920,https://www.nike.com/t/primary-studio-72-mens-dri-fit-short-sleeve-versatile-top-h9fZ6b/FN3319-716,Nike Primary Studio '72,Men's Dri-FIT Short-Sleeve Versatile Top,$65,$35.97
2921,https://www.nike.com/t/revolution-7-little-kids-shoes-TvTNgz/FB7690-101,Nike Revolution 7,Little Kids' Shoes,$60,$51.97
2922,https://www.nike.com/t/academy-mens-dri-fit-soccer-shorts-jsRh4n/FB6338-010,Nike Academy,Men's Dri-FIT Soccer Shorts,$45,$36.97
2923,https://www.nike.com/t/active-joy-french-terry-pants-toddler-pants-CF7HhV/76K466-U90,Nike Active Joy French Terry Pants,Toddler Pants,$48,$30.97
2924,https://www.nike.com/t/colorblock-puffer-jacket-toddler-jacket-4FQth1/26K722-AFN,Nike Colorblock Puffer Jacket,Toddler Jacket,$95,$57.97
2925,https://www.nike.com/t/elemental-kids-backpack-20l-ptK5V9/DR6084-845,Nike Elemental,Kids' Backpack (20L),$37,$27.97
2926,https://www.nike.com/t/sportswear-big-kids-boys-woven-shorts-qrpcMh/DO6582-480,Nike Sportswear,Big Kids' (Boys') Woven Shorts,$35,$22.97
2927,https://www.nike.com/t/storm-fit-running-division-mens-running-jacket-DzNMqP/FB8550-010,Nike Storm-FIT Running Division,Men's Running Jacket,$220,$121.97
2928,https://www.nike.com/t/full-force-low-mens-shoes-Djh2fp/FZ3595-100,Nike Full Force Low,Men's Shoes,$95,$56.97
2929,https://www.nike.com/t/dri-fit-adv-techknit-ultra-mens-running-tank-r1btMN/DM4751-084,Nike Dri-FIT ADV TechKnit Ultra,Men's Running Tank,$80,$56.97
2930,https://www.nike.com/t/culture-of-football-mens-therma-fit-repel-soccer-pants-1Vlb4Q/FN2391-104,Nike Culture of Football,Men's Therma-FIT Repel Soccer Pants,$110,$74.97
2931,https://www.nike.com/t/michigan-mensmax90-crew-neck-t-shirt-BKr07W/FQ5469-419,Michigan,Men's Nike College Max90 Crew-Neck T-Shirt,$40,$32.97
2932,https://www.nike.com/t/speckled-fleece-pants-toddler-pants-fTrp8m/26K215-E2C,Nike Speckled Fleece Pants,Toddler Pants,$48,$29.97
2933,https://www.nike.com/t/hyperdiamond-4-pro-mcs-womens-softball-cleats-g5cFvX/DC8990-002,Nike Hyperdiamond 4 Pro MCS,Women's Softball Cleats,$75,$64.97
2934,https://www.nike.com/t/yoga-dri-fit-luxe-womens-long-sleeve-crop-top-vPzq1v/DR2203-657,Nike Yoga Dri-FIT Luxe,Women's Long Sleeve Crop Top,$62,$34.97
2935,https://www.nike.com/t/jordan-sneaker-school-big-kids-french-terry-shorts-137JWr/95D219-BKZ,Jordan Sneaker School,Big Kids' French Terry Shorts,$35,$29.97
2936,https://www.nike.com/t/cincinnati-womensboxy-t-shirt-wHjxWW/W11122P750-CIN,Cincinnati,Women's Nike College Boxy T-Shirt,$35,$27.97
2937,https://www.nike.com/t/georgia-mensshorts-HHJ6Fw/FJ6199-657,Georgia,Men's Nike College Shorts,$65,$48.97
2938,https://www.nike.com/t/arkansas-heritage86trucker-hat-rKzRZh/C11218C307-ARK,Arkansas Heritage86,Nike College Trucker Hat,$30,$23.97
2939,https://www.nike.com/t/happy-camper-toddler-skort-set-7MGQVP/26M002-U90,Nike Happy Camper,Toddler Skort Set,$40,$34.97
2940,https://www.nike.com/t/mens-dri-fit-golf-t-shirt-0MxG0F/M11843MA24-WHT,Nike,Men's Dri-FIT Golf T-Shirt,$40,$32.97
2941,https://www.nike.com/t/tennessee-dna-3-mens-dri-fitshorts-4jgsWr/FN7886-121,Tennessee DNA 3.0,Men's Nike Dri-FIT College Shorts,$55,$47.97
2942,https://www.nike.com/t/alate-womens-light-support-padded-sports-bra-tank-top-plus-size-Rmh0Bg/FN0545-010,Nike Alate,Women's Light-Support Padded Sports Bra Tank Top (Plus Size),$65,$55.97
2943,https://www.nike.com/t/gonzagacap-9r5JcM/C11349C306-GON,Gonzaga,Nike College Cap,$30,$23.97
2944,https://www.nike.com/t/sportswear-club-fleece-mens-crew-neck-holiday-sweatshirt-KdZ25W/FZ2723-110,Nike Sportswear Club Fleece,Men's Crew-Neck Holiday Sweatshirt,$70,$36.97
2945,https://www.nike.com/t/air-max-goadome-mens-boots-WlsMSS/865031-602,Nike Air Max Goadome,Men's Boots,$180,$143.97
2946,https://www.nike.com/t/dri-fit-academy-big-kids-short-sleeve-soccer-top-LGKwlg/FN8388-012,Nike Dri-FIT Academy,Big Kids' Short-Sleeve Soccer Top,$32,$24.97
2947,https://www.nike.com/t/high-jump-elite-track-field-jumping-spikes-AKTd9Aq3/806561-400,Nike High Jump Elite,Track & Field Jumping Spikes,$135,$81.97
2948,https://www.nike.com/t/air-max-thea-mid-womens-shoe-Q2mzEJ/859550-001,Nike Air Max Thea Mid,Women's Shoe,$150,$114.97
2949,https://www.nike.com/t/air-jordan-mini-backpack-10l-2hQfNc/7A0654-A9Y,Air Jordan,Mini Backpack (10L),$30,$25.97
2950,https://www.nike.com/t/mens-max90-basketball-t-shirt-V91gnP/FV8398-010,Nike,Men's Max90 Basketball T-Shirt,$50,$37.97
2951,https://www.nike.com/t/florida-state-dna-3-mens-dri-fitshorts-xHb04h/FJ9093-692,Florida State DNA 3.0,Men's Nike Dri-FIT College Shorts,$55,$46.97
2952,https://www.nike.com/t/match-jr-goal-keeper-gloves-qzsH8V/FJ4864-014,Nike Match Jr.,Goal Keeper Gloves,$27,$20.97
2953,https://www.nike.com/t/dallas-mavericks-standard-issue-2023-24-city-edition-mens-nba-courtside-hoodie-gnTDMP/DZ0078-007,Dallas Mavericks Standard Issue 2023/24 City Edition,Men's Nike NBA Courtside Hoodie,$95,$77.97
2954,https://www.nike.com/t/sb-zoom-janoski-og-premium-skate-shoes-fHskBf/FD6641-200,Nike SB Zoom Janoski OG+ Premium,Skate Shoes,$105,$83.97
2955,https://www.nike.com/t/nikecourt-air-zoom-gp-turbo-osaka-womens-hard-court-tennis-shoes-5pSlJF/FB7076-100,NikeCourt Air Zoom GP Turbo Osaka,Women's Hard Court Tennis Shoes,$160,$120.97
2956,https://www.nike.com/t/multi-big-kids-boys-dri-fit-uv-long-sleeve-1-2-zip-top-cKmR98/FN8375-325,Nike Multi,Big Kids' (Boys') Dri-FIT UV Long-Sleeve 1/2-Zip Top,$50,$34.97
2957,https://www.nike.com/t/draymond-green-golden-state-warriors-city-edition-2023-24-mens-dri-fit-nba-swingman-jersey-P1BtHM/DX8502-014,Draymond Green Golden State Warriors City Edition 2023/24,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$89.97
2958,https://www.nike.com/t/team-hustle-d-11-big-kids-basketball-shoes-PSKkGw/DV8996-001,Nike Team Hustle D 11,Big Kids' Basketball Shoes,$60,$51.97
2959,https://www.nike.com/t/zenvy-tie-dye-womens-gentle-support-high-waisted-8-biker-shorts-plus-size-MXrrNs/FN3161-509,Nike Zenvy Tie-Dye,"Women's Gentle-Support High-Waisted 8"" Biker Shorts (Plus Size)",$70,$52.97
2960,https://www.nike.com/t/ohio-state-mensmax90-crew-neck-t-shirt-vk3PpX/FQ5476-657,Ohio State,Men's Nike College Max90 Crew-Neck T-Shirt,$40,$32.97
2961,https://www.nike.com/t/jordan-heritage-womens-suit-top-sn2M6b/FB5134-010,Jordan (Her)itage,Women's Suit Top,$110,$88.97
2962,https://www.nike.com/t/jordan-sport-mens-dri-fit-woven-diamond-shorts-rrSCgN/FQ2989-441,Jordan Sport,Men's Dri-FIT Woven Diamond Shorts,$55,$41.97
2963,https://www.nike.com/t/sportswear-tech-pack-mens-waxed-canvas-cargo-pants-V32vlM/FN2614-010,Nike Sportswear Tech Pack,Men's Waxed Canvas Cargo Pants,$180,$108.97
2964,https://www.nike.com/t/sportswear-big-kids-boys-long-sleeve-t-shirt-kJ9JZ4/CZ1855-101,Nike Sportswear,Big Kids' (Boys') Long-Sleeve T-Shirt,$25,$21.97
2965,https://www.nike.com/t/life-mens-woven-ma1-flight-jacket-ZX7PKK/FB7591-222,Nike Life,Men's Woven MA1 Flight Jacket,$250,$134.97
2966,https://www.nike.com/t/dri-fit-veneer-little-kids-bike-shorts-set-JMJm4z/36L778-023,Nike Dri-FIT Veneer,Little Kids' Bike Shorts Set,$40,$34.97
2967,https://www.nike.com/t/blazer-mid-77-baby-toddler-shoes-42h9z6/FZ1157-100,Nike Blazer Mid '77,Baby/Toddler Shoes,$70,$61.97
2968,https://www.nike.com/launch/r/HF4317-133,Nike Attack Premium,Shoes,$135,$108.97
2969,https://www.nike.com/t/little-kids-long-sleeve-cropped-leopard-top-qWcJN6/36J944-R35,Nike,Little Kids' Long Sleeve Cropped Leopard Top,$28,$17.97
2970,https://www.nike.com/t/little-kids-swoosh-faux-fur-jacket-33kf4C/36J828-782,Nike,Little Kids' Swoosh Faux Fur Jacket,$75,$45.97
2971,https://www.nike.com/t/sportswear-womens-woven-joggers-Q665R0/FN7700-011,Nike Sportswear,Women's Woven Joggers,$85,$51.97
2972,https://www.nike.com/t/gt-jump-2-mens-basketball-shoes-CZpmDQ/DJ9431-104,Nike G.T. Jump 2,Men's Basketball Shoes,$180,$119.97
2973,https://www.nike.com/t/oregon-state-menslong-sleeve-t-shirt-DL6SQJ/M12333P741-ORS,Oregon State,Men's Nike College Long-Sleeve T-Shirt,$40,$33.97
2974,https://www.nike.com/t/nikecourt-air-zoom-vapor-pro-2-premium-womens-hard-court-tennis-shoes-9N582w/FB7054-105,NikeCourt Air Zoom Vapor Pro 2 Premium,Women's Hard Court Tennis Shoes,$140,$105.97
2975,https://www.nike.com/t/alabama-mensshorts-gf9Llc/FN8099-613,Alabama,Men's Nike College Shorts,$65,$52.97
2976,https://www.nike.com/t/alabama-mensshorts-gf9Llc/FN8099-613,Alabama,Men's Nike College Shorts,$65,$52.97
2977,https://www.nike.com/t/sportswear-club-fleece-mens-pants-jmbdcZ/BV2737-104,Nike Sportswear Club Fleece,Men's Pants,$60,$27.97
2978,https://www.nike.com/t/team-hustle-d-11-se-baby-toddler-shoes-kzgd9W/FN5007-001,Nike Team Hustle D 11 SE,Baby/Toddler Shoes,$55,$46.97
2979,https://www.nike.com/t/happy-camper-baby-12-24m-bike-shorts-set-H1NsqL/16M009-P63,Nike Happy Camper,Baby (12-24M) Bike Shorts Set,$38,$32.97
2980,https://www.nike.com/t/phantom-luna-2-club-mg-high-top-soccer-cleats-dsl50X/FJ2558-100,Nike Phantom Luna 2 Club,MG High-Top Soccer Cleats,$70,$59.97
2981,https://www.nike.com/t/sportswear-cool-after-school-hoodie-set-baby-12-24m-set-Sk1JLP/66K341-023,Nike Sportswear Cool After School Hoodie Set,Baby (12-24M) Set,$55,$37.97
2982,https://www.nike.com/t/jordan-air-mens-t-shirt-5LpNh6/DM3182-622,Jordan Air,Men's T-Shirt,$35,$26.97
2983,https://www.nike.com/t/m-swoosh-womens-nursing-and-wearable-pump-compatible-sports-bra-maternity-7437l9/FN2936-010,Nike (M) Swoosh,Women's Nursing and Wearable Pump-Compatible Sports Bra (Maternity),$80,$53.97
2984,https://www.nike.com/t/45mm-magic-ember-sport-band-s-m-qQgGLS/MUVE3AMA-670,45mm Magic Ember,Nike Sport Band - S/M,$49,$39.97
2985,https://www.nike.com/t/swoosh-mens-soccer-long-sleeve-t-shirt-8lQpgW/M12333P335-WHT,Nike Swoosh,Men's Soccer Long-Sleeve T-Shirt,$35,$21.97
2986,https://www.nike.com/t/pascal-siakam-toronto-raptors-city-edition-2023-24-mens-dri-fit-nba-swingman-jersey-WH6V29/DX8520-746,Pascal Siakam Toronto Raptors City Edition 2023/24,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$84.97
2987,https://www.nike.com/t/jordan-mj-essentials-big-kids-dri-fit-baseline-shorts-VBmrRw/95D101-023,Jordan MJ Essentials,Big Kids' Dri-FIT Baseline Shorts,$35,$29.97
2988,https://www.nike.com/t/swerve-polarized-sunglasses-d8m5mJ/NKFD1850-291,Nike Swerve,Polarized Sunglasses,$105,$89.97
2989,https://www.nike.com/t/dunk-low-twist-womens-shoes-zBjd8W/DZ2794-003,Nike Dunk Low Twist,Women's Shoes,$125,$106.97
2990,https://www.nike.com/t/standard-issue-mens-dri-fit-basketball-pullover-hoodie-lmVSnc/HJ6353-476,Nike Standard Issue,Men's Dri-FIT Basketball Pullover Hoodie,$105,$78.97
2991,https://www.nike.com/t/virginia-tech-womensboxy-t-shirt-31ql8F/W11122P750-VRT,Virginia Tech,Women's Nike College Boxy T-Shirt,$35,$27.97
2992,https://www.nike.com/t/boston-celtics-standard-issue-womens-dri-fit-nba-jersey-xWLnnl/FB4593-312,Boston Celtics Standard Issue,Women's Nike Dri-FIT NBA Jersey,$60,$47.97
2993,https://www.nike.com/t/dri-fit-spotlight-usc-mens-hoodie-lm1tk1/DO6006-698,Nike College Dri-FIT Spotlight (USC),Men's Hoodie,$70,$52.97
2994,https://www.nike.com/t/sportswear-phoenix-fleece-womens-oversized-3-4-sleeve-striped-crop-polo-SZrL7p/FQ6236-397,Nike Sportswear Phoenix Fleece,Women's Oversized 3/4-Sleeve Striped Crop Polo,$85,$48.97
2995,https://www.nike.com/t/sportswear-essential-womens-boxy-t-shirt-mzhbh0/DD1237-440,Nike Sportswear Essential,Women's Boxy T-Shirt,$30,$25.97
2996,https://www.nike.com/t/sb-mens-double-knee-skate-pants-1dggd2/FB8428-619,Nike SB,Men's Double-Knee Skate Pants,$110,$66.97
2997,https://www.nike.com/t/sportswear-womens-trouser-pants-r2pCs8/FN1883-010,Nike Sportswear,Women's Trouser Pants,$100,$68.97
2998,https://www.nike.com/t/multi-big-kids-boys-dri-fit-short-sleeve-top-ZrjGd7/FN8694-480,Nike Multi,Big Kids' (Boys') Dri-FIT Short-Sleeve Top,$35,$30.97
2999,https://www.nike.com/t/zoom-rotational-6-track-field-throwing-shoes-kgbYp9/685131-004,Nike Zoom Rotational 6,Track & Field Throwing Shoes,$110,$87.97
3000,https://www.nike.com/t/los-angeles-lakers-mens-nba-shorts-4FnN2t/DN4629-504,Los Angeles Lakers,Men's Nike NBA Shorts,$48,$35.97
3001,https://www.nike.com/t/air-mens-fleece-cargo-pants-NT3DzH/FN7693-011,Nike Air,Men's Fleece Cargo Pants,$80,$60.97
3002,https://www.nike.com/t/air-max-systm-baby-toddler-shoes-847xwr/DQ0286-007,Nike Air Max SYSTM,Baby/Toddler Shoes,$65,$41.97
3003,https://www.nike.com/t/sportswear-classics-womens-high-waisted-graphic-leggings-xL5xH5/DV7791-511,Nike Sportswear Classics,Women's High-Waisted Graphic Leggings,$52,$39.97
3004,https://www.nike.com/t/dri-fit-club-structured-swoosh-cap-kxvJ3j/FB5625-676,Nike Dri-FIT Club,Structured Swoosh Cap,$26,$22.97
3005,https://www.nike.com/t/performance-womens-game-volleyball-shorts-VrTWY080/108720-610,Nike Performance,Women's Game Volleyball Shorts,$32,$26.97
3006,https://www.nike.com/t/sportswear-mens-t-shirt-Tn55Dk/FJ1097-010,Nike Sportswear,Men's T-Shirt,$35,$26.97
3007,https://www.nike.com/t/air-max-command-womens-shoes-xSHPfg/397690-018,Nike Air Max Command,Women's Shoes,$120,$90.97
3008,https://www.nike.com/t/sportswear-baby-12-24m-long-sleeve-hooded-dress-2kBlVd/16F368-P66,Nike Sportswear,Baby (12-24M) Long-Sleeve Hooded Dress,$44,$37.97
3009,https://www.nike.com/t/floral-little-kids-leggings-Lx2qd8/36L821-023,Nike Floral,Little Kids' Leggings,$30,$21.97
3010,https://www.nike.com/t/minnesota-heritage86trucker-hat-npBVqh/C11218C307-MIN,Minnesota Heritage86,Nike College Trucker Hat,$30,$23.97
3011,https://www.nike.com/t/jordandri-fit-ucla-mens-basketball-shorts-bxGjqB/DM5639-403,Jordan College Dri-FIT (UCLA),Men's Basketball Shorts,$65,$52.97
3012,https://www.nike.com/t/dallas-mavericks-mens-nba-shorts-57WljG/DN8232-480,Dallas Mavericks,Men's Nike NBA Shorts,$48,$35.97
3013,https://www.nike.com/t/air-force-1-low-retro-mens-shoes-H7r1WF/FD7039-200,Nike Air Force 1 Low Retro,Men's Shoes,$155,$93.97
3014,https://www.nike.com/t/multi-big-kids-therma-fit-training-joggers-Bc3gh5/FD3905-687,Nike Multi+,Big Kids' Therma-FIT Training Joggers,$55,$32.97
3015,https://www.nike.com/t/acg-mens-long-sleeve-t-shirt-hBf8CR/FJ2135-121,Nike ACG,Men's Long-Sleeve T-Shirt,$60,$30.97
3016,https://www.nike.com/t/alabama-mens-ncaa-traditions-hoodie-7wFRTV/FN6900-010,Alabama,Men's Nike NCAA Traditions Hoodie,$70,$56.97
3017,https://www.nike.com/t/vanderbilt-heritage86trucker-hat-DcZ8f0/C11218C307-VAN,Vanderbilt Heritage86,Nike College Trucker Hat,$30,$23.97
3018,https://www.nike.com/t/ja-morant-select-series-mens-nba-t-shirt-r11WBP/FV8871-010,Ja Morant Select Series,Men's Nike NBA T-Shirt,$45,$37.97
3019,https://www.nike.com/t/alpha-huarache-varsity-4-low-mens-baseball-cleats-q4tT0B/DJ6516-100,Nike Alpha Huarache Varsity 4 Low,Men's Baseball Cleats,$75,$64.97
3020,https://www.nike.com/t/jordan-air-stacked-baby-0-9m-romper-JFnbXx/55D199-P5D,Jordan Air Stacked,Baby (0-9M) Romper,$30,$24.97
3021,https://www.nike.com/t/dri-fit-isofly-womens-basketball-shorts-DfFwMn/DH7363-658,Nike Dri-FIT ISoFly,Women's Basketball Shorts,$35,$21.97
3022,https://www.nike.com/t/readyset-baby-2-piece-snap-jacket-set-KrnrBh/56L349-U9C,Nike ReadySet,Baby 2-Piece Snap Jacket Set,$60,$29.97
3023,https://www.nike.com/t/ultrafly-mens-trail-racing-shoes-K8vfLD/DX1978-101,Nike Ultrafly,Men's Trail Racing Shoes,$260,$182.97
3024,https://www.nike.com/t/sportswear-phoenix-fleece-womens-over-oversized-crew-neck-sweatshirt-Wj2Rd6/DQ5761-376,Nike Sportswear Phoenix Fleece,Women's Over-Oversized Crew-Neck Sweatshirt,$70,$55.97
3025,https://www.nike.com/t/dri-fit-uv-victory-womens-long-sleeve-printed-golf-top-k1N3ZL/DH2068-451,Nike Dri-FIT UV Victory,Women's Long-Sleeve Printed Golf Top,$75,$59.97
3026,https://www.nike.com/t/washington-wizards-icon-edition-2022-23-mens-dri-fit-nba-swingman-jersey-MFkWKX/DN2025-659,Washington Wizards Icon Edition 2022/23,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$89.97
3027,https://www.nike.com/t/sportswear-essential-womens-t-shirt-KBp5Bz/HF4510-402,Nike Sportswear Essential,Women's T-Shirt,$40,$34.97
3028,https://www.nike.com/t/jordan-womens-asymmetrical-ribbed-tank-tqFWD0/FN5798-133,Jordan,Women's Asymmetrical Ribbed Tank,$48,$33.97
3029,https://www.nike.com/t/chicago-bulls-standard-issue-womens-dri-fit-nba-jersey-dHMscl/FB4595-657,Chicago Bulls Standard Issue,Women's Nike Dri-FIT NBA Jersey,$60,$45.97
3030,https://www.nike.com/t/court-borough-mid-2-se-baby-toddler-shoes-0VG1tk/FJ9614-200,Nike Court Borough Mid 2 SE,Baby/Toddler Shoes,$67,$59.97
3031,https://www.nike.com/t/la-clippers-association-edition-2022-23-mens-dri-fit-nba-swingman-jersey-hjmmZl/DN2080-101,LA Clippers Association Edition 2022/23,Men's Nike Dri-FIT NBA Swingman Jersey,$120,$79.97
3032,https://www.nike.com/t/air-max-pre-day-mens-shoes-JBXGg7/DC9402-001,Nike Air Max Pre-Day,Men's Shoes,$140,$94.97
3033,https://www.nike.com/t/gym-club-duffel-bag-24l-BHrK6r/DR6974-512,Nike Gym Club,Duffel Bag (24L),$42,$35.97
3034,https://www.nike.com/t/sportswear-mens-corduroy-bomber-jacket-M1FDdC/FQ6159-410,Nike Sportswear,Men's Corduroy Bomber Jacket,$225,$146.97
3035,https://www.nike.com/t/georgetown-mensshorts-p4QfGZ/M73848H774-GTN,Georgetown,Men's Nike College Shorts,$43,$33.97
3036,https://www.nike.com/t/goalkeeper-vapor-grip3-soccer-gloves-NhpFZw/CN5650-765,Nike Goalkeeper Vapor Grip3,Soccer Gloves,$132,$92.97
3037,https://www.nike.com/t/icon-classic-womens-sandals-c4bCfN/DH0224-005,Nike Icon Classic,Women's Sandals,$65,$55.97
3038,https://www.nike.com/t/dunk-high-womens-shoes-P0t1rV/FN4216-001,Nike Dunk High,Women's Shoes,$130,$110.97
3039,https://www.nike.com/t/memphis-grizzlies-club-fleece-city-edition-mens-nba-pullover-hoodie-JQ3dxP/FB4832-010,Memphis Grizzlies Club Fleece City Edition,Men's Nike NBA Pullover Hoodie,$75,$59.97
3040,https://www.nike.com/t/sportswear-mens-max90-t-shirt-fMFh8b/FJ1083-133,Nike Sportswear,Men's Max90 T-Shirt,$45,$33.97
3041,https://www.nike.com/t/ja-morant-memphis-grizzlies-2024-select-series-mens-dri-fit-nba-swingman-jersey-BmN8qN/FN5915-053,Ja Morant Memphis Grizzlies 2024 Select Series,Men's Nike Dri-FIT NBA Swingman Jersey,$160,$119.97
3042,https://www.nike.com/t/running-division-womens-running-mid-layer-MtmBpj/FB7829-110,Nike Running Division,Women's Running Mid Layer,$120,$64.97
3043,https://www.nike.com/t/one-fitted-womens-dri-fit-ribbed-tank-top-6fnF8t/FN3077-010,Nike One Fitted,Women's Dri-FIT Ribbed Tank Top,$50,$35.97
3044,https://www.nike.com/t/jordan-true-flight-big-kids-shoes-7nJqgZ/343795-050,Jordan True Flight,Big Kids' Shoes,$100,$85.97
3045,https://www.nike.com/t/duke-womenstank-mk7Hm9/FQ5139-480,Duke,Women's Nike College Tank,$30,$23.97
3046,https://www.nike.com/t/jr-phantom-gx-2-academy-little-big-kids-tf-soccer-shoes-jrcSH8/FJ2608-600,Nike Jr. Phantom GX 2 Academy,Little/Big Kids' TF Soccer Shoes,$67,$56.97
3047,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-JHVNRz/CU3568-010,Nike Sportswear,Men's Long-Sleeve T-Shirt,$40,$31.97
3048,https://www.nike.com/t/jr-phantom-gx-2-academy-little-big-kids-tf-soccer-shoes-jrcSH8/FJ2608-600,Nike Jr. Phantom GX 2 Academy,Little/Big Kids' TF Soccer Shoes,$67,$56.97
3049,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-JHVNRz/CU3568-010,Nike Sportswear,Men's Long-Sleeve T-Shirt,$40,$31.97
3050,https://www.nike.com/t/shine-crew-and-leggings-set-baby-2-piece-set-HMWW2k/16L433-E8D,Nike Shine Crew and Leggings Set,Baby 2-Piece Set,$48,$36.97
3051,https://www.nike.com/t/jordan-paris-saint-germain-big-kids-pullover-hoodie-g0GRtK/95C881-E55,Jordan Paris Saint-Germain,Big Kids' Pullover Hoodie,$65,$45.97
3052,https://www.nike.com/t/air-max-correlate-womens-shoes-29Vjp0/511417-163,Nike Air Max Correlate,Women's Shoes,$100,$69.97
3053,https://www.nike.com/t/running-division-womens-repel-jacket-8qHd57/FN2575-208,Nike Running Division,Women's Repel Jacket,$180,$96.97
3054,https://www.nike.com/t/pro-womens-mesh-tank-top-WFB4mm/FN7387-509,Nike Pro,Women's Mesh Tank Top,$45,$38.97
3055,https://www.nike.com/t/readyset-baby-0-9m-bodysuit-kC9Bbj/56L345-GEH,Nike ReadySet,Baby (0-9M) Bodysuit,$35,$29.97
3056,https://www.nike.com/t/memphiscap-wrsv5s/C11349C306-MEM,Memphis,Nike College Cap,$30,$23.97
3057,https://www.nike.com/t/duke-menst-shirt-Z90cHg/FN6104-480,Duke,Men's Nike College T-Shirt,$35,$31.97
3058,https://www.nike.com/t/happy-camper-little-kids-french-terry-set-KdccmS/36M011-X5C,Nike Happy Camper,Little Kids' French Terry Set,$60,$51.97
3059,https://www.nike.com/t/sb-zoom-pogo-plus-skate-shoes-TvcdwL/DV5469-601,Nike SB Zoom Pogo Plus,Skate Shoes,$90,$71.97
3060,https://www.nike.com/t/team-hustle-d-11-se-big-kids-basketball-shoes-BRtfqm/FN5005-001,Nike Team Hustle D 11 SE,Big Kids' Basketball Shoes,$65,$50.97
3061,https://www.nike.com/t/jordan-velocity-duffle-bag-69l-9PPC9W/LM0920-KK2,Jordan Velocity,Duffle Bag (69L),$55,$41.97
3062,https://www.nike.com/t/sideline-football-gloves-1-pair-hbBD6b/N1003233-091,Nike Sideline,Football Gloves (1 Pair),$65,$55.97
3063,https://www.nike.com/t/sportswear-swoosh-mens-quilted-jacket-3HfxhJ/FV6151-010,Nike Sportswear Swoosh,Men's Quilted Jacket,$275,$165.97
3064,https://www.nike.com/t/air-max-1-easyon-little-kids-shoes-mx0nl8/DZ3308-101,Nike Air Max 1 EasyOn,Little Kids' Shoes,$80,$48.97
3065,https://www.nike.com/t/lsu-club-menshoodie-2WT2XM/FN7834-547,LSU Club,Men's Nike College Hoodie,$70,$56.97
3066,https://www.nike.com/t/life-mens-fatigue-pants-t1m7rw/FV5533-252,Nike Life,Men's Fatigue Pants,$130,$71.97
3067,https://www.nike.com/t/prep-in-your-step-baby-2-piece-bodysuit-boxed-set-452MJw/NN1077-001,Nike Prep in Your Step,Baby 2-Piece Bodysuit Boxed Set,$26,$22.97
3068,https://www.nike.com/t/georgiacap-hW0vq9/C13869C261-GEO,Georgia,Nike College Cap,$28,$22.97
3069,https://www.nike.com/t/unc-heritage86trucker-hat-GHCvGv/C11218C307-UNC,UNC Heritage86,Nike College Trucker Hat,$30,$23.97
3070,https://www.nike.com/t/golden-state-warriors-2023-24-city-edition-mens-nba-courtside-max90-t-shirt-RGMCw5/FN2022-010,Golden State Warriors 2023/24 City Edition,Men's Nike NBA Courtside Max90 T-Shirt,$45,$37.97
3071,https://www.nike.com/t/jordan-toddler-jumbo-jumpman-shorts-set-k7DgFn/75C138-023,Jordan,Toddler Jumbo Jumpman Shorts Set,$44,$33.97
3072,https://www.nike.com/t/pullover-hoodie-little-kids-hoodie-sxkXJT/36L378-001,Nike Pullover Hoodie,Little Kids Hoodie,$44,$27.97
3073,https://www.nike.com/t/oregon-menscrew-neck-top-DKwpWb/FN8059-121,Oregon,Men's Nike College Crew-Neck Top,$70,$54.97
3074,https://www.nike.com/t/washington-statecap-h3wGfs/C11349C306-WSU,Washington State,Nike College Cap,$30,$23.97
